#_psys_name,psys_pictureurl,st_name,st_mass,st_radius,st_efftemp,st_pictureurl,pl_name,pl_mass,pl_radius,pl_semimajor,pl_ecc,pl_orbper,pl_pictureurl
K2-101_System,http://bit.ly/2Iz4jPB,K2-101,1.59E+30,507861,4819,http://bit.ly/336nzNZ,K2-101_b,0,12725.576,0,0.1,14.677286,http://bit.ly/2Q2PngD
Kepler-1116_System,http://bit.ly/2Iz4jPB,Kepler-1116,1.89E+30,647001,5641,http://bit.ly/336nzNZ,Kepler-1116_b,0,16228.684,0,0,41.6977827,http://bit.ly/2Q2PngD
Kepler-277_System,http://bit.ly/2Iz4jPB,Kepler-277,0,1147905,5946,http://bit.ly/336nzNZ,Kepler-277_b,5.22E+26,18659.412,0,0,17.324,http://bit.ly/2Q2PngD
Kepler-277_System,http://bit.ly/2Iz4jPB,Kepler-277,0,1147905,5946,http://bit.ly/336nzNZ,Kepler-277_c,3.83E+26,21447.6,0,0,33.006,http://bit.ly/2Q2PngD
WASP-171_System,http://bit.ly/2Iz4jPB,WASP-171,2.33E+30,1140948,5965,http://bit.ly/336nzNZ,WASP-171_b,2.06E+27,70062.16,7539732.698,0,3.8186244,http://bit.ly/2Q2PngD
DMPP-3_A_System,http://bit.ly/2Iz4jPB,DMPP-3_A,1.73E+30,633087,5138,http://bit.ly/336nzNZ,DMPP-3_A_b,1.54E+25,0,9903379.06,0.14,6.6732,http://bit.ly/2Q2PngD
Kepler-20_System,http://bit.ly/2Iz4jPB,Kepler-20,1.89E+30,667872,5495,http://bit.ly/336nzNZ,Kepler-20_b,5.79E+25,11939.164,6926381.427,0.03,3.69611525,http://bit.ly/2Q2PngD
Kepler-20_System,http://bit.ly/2Iz4jPB,Kepler-20,1.89E+30,667872,5495,http://bit.ly/336nzNZ,Kepler-20_c,7.61E+25,19445.824,1.42E+07,0.16,10.85409089,http://bit.ly/2Q2PngD
Kepler-20_System,http://bit.ly/2Iz4jPB,Kepler-20,1.89E+30,667872,5495,http://bit.ly/336nzNZ,Kepler-20_d,6.01E+25,17515.54,5.24E+07,0,77.61130017,http://bit.ly/2Q2PngD
Kepler-20_System,http://bit.ly/2Iz4jPB,Kepler-20,1.89E+30,667872,5495,http://bit.ly/336nzNZ,Kepler-20_e,0,5504.884,9559303.957,0,6.09852281,http://bit.ly/2Q2PngD
Kepler-20_System,http://bit.ly/2Iz4jPB,Kepler-20,1.89E+30,667872,5495,http://bit.ly/336nzNZ,Kepler-20_f,0,6362.788,2.09E+07,0,19.57758478,http://bit.ly/2Q2PngD
Kepler-20_System,http://bit.ly/2Iz4jPB,Kepler-20,1.89E+30,667872,5495,http://bit.ly/336nzNZ,Kepler-20_g,1.19E+26,0,3.07E+07,0.15,34.94,http://bit.ly/2Q2PngD
K2-140_System,http://bit.ly/2Iz4jPB,K2-140,1.99E+30,688743,5705,http://bit.ly/336nzNZ,K2-140_b,0,78140.756,1.03E+07,0,6.56918,http://bit.ly/2Q2PngD
30_Ari_B_System,http://bit.ly/2Iz4jPB,30_Ari_B,3.84E+30,980937,6331,http://bit.ly/336nzNZ,30_Ari_B_b,2.62E+28,0,1.48E+08,0.29,335.10001,http://bit.ly/2Q2PngD
Kepler-140_System,http://bit.ly/2Iz4jPB,Kepler-140,0,897453,6077,http://bit.ly/336nzNZ,Kepler-140_b,0,10294.848,6731904.195,0,3.25427,http://bit.ly/2Q2PngD
Kepler-140_System,http://bit.ly/2Iz4jPB,Kepler-140,0,897453,6077,http://bit.ly/336nzNZ,Kepler-140_c,0,11510.212,6.19E+07,0,91.353282,http://bit.ly/2Q2PngD
Kepler-929_System,http://bit.ly/2Iz4jPB,Kepler-929,2.01E+30,709614,5869,http://bit.ly/336nzNZ,Kepler-929_b,0,7077.708,0,0,0.92103214,http://bit.ly/2Q2PngD
Kepler-930_System,http://bit.ly/2Iz4jPB,Kepler-930,2.49E+30,973980,6335,http://bit.ly/336nzNZ,Kepler-930_b,0,13583.48,0,0,71.4517775,http://bit.ly/2Q2PngD
K2-277_System,http://bit.ly/2Iz4jPB,K2-277,2.03E+30,674829,5741,http://bit.ly/336nzNZ,K2-277_b,0,13226.02,1.01E+07,0,6.326763,http://bit.ly/2Q2PngD
Kepler-784_System,http://bit.ly/2Iz4jPB,Kepler-784,1.99E+30,918324,5674,http://bit.ly/336nzNZ,Kepler-784_b,0,10080.372,0,0,31.5922646,http://bit.ly/2Q2PngD
HD_164604_System,http://bit.ly/2Iz4jPB,HD_164604,1.53E+30,0,4684,http://bit.ly/336nzNZ,HD_164604_b,3.79E+27,0,1.99E+08,0.35,641.472,http://bit.ly/2Q2PngD
Kepler-1623_System,http://bit.ly/2Iz4jPB,Kepler-1623,1.99E+30,695700,5772,http://bit.ly/336nzNZ,Kepler-1623_b,0,8364.564,0,0,4.36128348,http://bit.ly/2Q2PngD
HD_50499_System,http://bit.ly/2Iz4jPB,HD_50499,2.49E+30,939195,6102,http://bit.ly/336nzNZ,HD_50499_b,3.11E+27,0,5.73E+08,0.266,2447.1,http://bit.ly/2Q2PngD
HD_50499_System,http://bit.ly/2Iz4jPB,HD_50499,2.49E+30,939195,6102,http://bit.ly/336nzNZ,HD_50499_c,5.56E+27,0,1.35E+09,0,8619.9,http://bit.ly/2Q2PngD
Kepler-773_System,http://bit.ly/2Iz4jPB,Kepler-773,2.07E+30,702657,5850,http://bit.ly/336nzNZ,Kepler-773_b,0,9150.976,0,0,3.74910006,http://bit.ly/2Q2PngD
Kepler-490_System,http://bit.ly/2Iz4jPB,Kepler-490,2.15E+30,779184,6045,http://bit.ly/336nzNZ,Kepler-490_b,0,74280.188,0,0,3.26869515,http://bit.ly/2Q2PngD
HD_4113_System,http://bit.ly/2Iz4jPB,HD_4113,1.97E+30,0,5688,http://bit.ly/336nzNZ,HD_4113_b,2.96E+27,0,1.91E+08,0.903,526.62,http://bit.ly/2Q2PngD
HD_125595_System,http://bit.ly/2Iz4jPB,HD_125595,5.77E+29,514818,4691,http://bit.ly/336nzNZ,HD_125595_b,3.80E+25,0,1.20E+07,0,9.6737,http://bit.ly/2Q2PngD
Kepler-374_System,http://bit.ly/2Iz4jPB,Kepler-374,0,633087,5977,http://bit.ly/336nzNZ,Kepler-374_b,0,6577.264,4338338.259,0,1.897806,http://bit.ly/2Q2PngD
Kepler-374_System,http://bit.ly/2Iz4jPB,Kepler-374,0,633087,5977,http://bit.ly/336nzNZ,Kepler-374_c,0,7006.216,6283110.582,0,3.282807,http://bit.ly/2Q2PngD
Kepler-374_System,http://bit.ly/2Iz4jPB,Kepler-374,0,633087,5977,http://bit.ly/336nzNZ,Kepler-374_d,0,8364.564,8377480.776,0,5.028219,http://bit.ly/2Q2PngD
HD_1397_System,http://bit.ly/2Iz4jPB,HD_1397,2.63E+30,1627938,5521,http://bit.ly/336nzNZ,HD_1397_b,7.88E+26,73350.792,1.64E+07,0.251,11.53533,http://bit.ly/2Q2PngD
BD+14_4559_System,http://bit.ly/2Iz4jPB,BD+14_4559,9.75E+29,598302,4864,http://bit.ly/336nzNZ,BD+14_4559_b,1.97E+27,0,1.17E+08,0.29,268.94,http://bit.ly/2Q2PngD
Kepler-1376_System,http://bit.ly/2Iz4jPB,Kepler-1376,1.95E+30,674829,5659,http://bit.ly/336nzNZ,Kepler-1376_b,0,6720.248,0,0,5.30880656,http://bit.ly/2Q2PngD
Kepler-97_System,http://bit.ly/2Iz4jPB,Kepler-97,1.87E+30,681786,5779,http://bit.ly/336nzNZ,Kepler-97_b,2.09E+25,9436.944,0,0,2.58664,http://bit.ly/2Q2PngD
Kepler-97_System,http://bit.ly/2Iz4jPB,Kepler-97,1.87E+30,681786,5779,http://bit.ly/336nzNZ,Kepler-97_c,2.05E+27,0,0,0,789,http://bit.ly/2Q2PngD
Kepler-1387_System,http://bit.ly/2Iz4jPB,Kepler-1387,1.63E+30,535689,5046,http://bit.ly/336nzNZ,Kepler-1387_b,0,5933.836,0,0,2.27952666,http://bit.ly/2Q2PngD
Kepler-881_System,http://bit.ly/2Iz4jPB,Kepler-881,2.11E+30,758313,5961,http://bit.ly/336nzNZ,Kepler-881_b,0,11367.228,0,0,4.44448017,http://bit.ly/2Q2PngD
GJ_3998_System,http://bit.ly/2Iz4jPB,GJ_3998,9.94E+29,340893,3722,http://bit.ly/336nzNZ,GJ_3998_b,1.47E+25,0,4338338.259,0,2.64977,http://bit.ly/2Q2PngD
GJ_3998_System,http://bit.ly/2Iz4jPB,GJ_3998,9.94E+29,340893,3722,http://bit.ly/336nzNZ,GJ_3998_c,3.74E+25,0,1.33E+07,0.049,13.74,http://bit.ly/2Q2PngD
HD_59686_A_System,http://bit.ly/2Iz4jPB,HD_59686_A,3.78E+30,9183240,4658,http://bit.ly/336nzNZ,HD_59686_A_b,1.31E+28,0,1.62E+08,0.05,299.36,http://bit.ly/2Q2PngD
Kepler-112_System,http://bit.ly/2Iz4jPB,Kepler-112,0,584388,5544,http://bit.ly/336nzNZ,Kepler-112_b,0,15084.812,1.14E+07,0,8.408878,http://bit.ly/2Q2PngD
Kepler-112_System,http://bit.ly/2Iz4jPB,Kepler-112,0,584388,5544,http://bit.ly/336nzNZ,Kepler-112_c,0,15299.288,2.57E+07,0,28.574263,http://bit.ly/2Q2PngD
Kepler-1574_System,http://bit.ly/2Iz4jPB,Kepler-1574,2.11E+30,751356,5892,http://bit.ly/336nzNZ,Kepler-1574_b,0,8221.58,0,0,6.9424334,http://bit.ly/2Q2PngD
Kepler-1142_System,http://bit.ly/2Iz4jPB,Kepler-1142,1.93E+30,667872,5685,http://bit.ly/336nzNZ,Kepler-1142_b,0,9365.452,0,0,18.3027248,http://bit.ly/2Q2PngD
Kepler-434_System,http://bit.ly/2Iz4jPB,Kepler-434,2.39E+30,960066,5977,http://bit.ly/336nzNZ,Kepler-434_b,5.43E+27,80785.96,1.71E+07,0.131,12.8747099,http://bit.ly/2Q2PngD
Kepler-1291_System,http://bit.ly/2Iz4jPB,Kepler-1291,1.67E+30,556560,5216,http://bit.ly/336nzNZ,Kepler-1291_b,0,10580.816,0,0,8.63043276,http://bit.ly/2Q2PngD
HD_134060_System,http://bit.ly/2Iz4jPB,HD_134060,2.17E+30,0,5966,http://bit.ly/336nzNZ,HD_134060_b,6.04E+25,0,6642145.472,0.45,3.2696,http://bit.ly/2Q2PngD
HD_134060_System,http://bit.ly/2Iz4jPB,HD_134060,2.17E+30,0,5966,http://bit.ly/336nzNZ,HD_134060_c,1.75E+26,0,3.58E+08,0.11,1291.5646,http://bit.ly/2Q2PngD
Kepler-1328_System,http://bit.ly/2Iz4jPB,Kepler-1328,1.99E+30,688743,5780,http://bit.ly/336nzNZ,Kepler-1328_b,0,6219.804,0,0,4.52158888,http://bit.ly/2Q2PngD
HIP_74890_System,http://bit.ly/2Iz4jPB,HIP_74890,3.46E+30,4014189,4850,http://bit.ly/336nzNZ,HIP_74890_b,4.56E+27,0,3.14E+08,0.07,822.3,http://bit.ly/2Q2PngD
WASP-63_System,http://bit.ly/2Iz4jPB,WASP-63,2.55E+30,1294002,5550,http://bit.ly/336nzNZ,WASP-63_b,7.02E+26,100803.72,0,0,4.37808,http://bit.ly/2Q2PngD
K2-249_System,http://bit.ly/2Iz4jPB,K2-249,2.63E+30,1092249,6504,http://bit.ly/336nzNZ,K2-249_b,0,17801.508,1.72E+07,0,12.409,http://bit.ly/2Q2PngD
Kepler-1436_System,http://bit.ly/2Iz4jPB,Kepler-1436,2.11E+30,758313,5972,http://bit.ly/336nzNZ,Kepler-1436_b,0,8364.564,0,0,9.705716,http://bit.ly/2Q2PngD
Kepler-1425_System,http://bit.ly/2Iz4jPB,Kepler-1425,1.93E+30,660915,5718,http://bit.ly/336nzNZ,Kepler-1425_b,0,6005.328,0,0,14.4541302,http://bit.ly/2Q2PngD
HD_31253_System,http://bit.ly/2Iz4jPB,HD_31253,3.38E+30,1217475,6130,http://bit.ly/336nzNZ,HD_31253_b,1.18E+27,0,1.88E+08,0.3,466,http://bit.ly/2Q2PngD
K2-238_System,http://bit.ly/2Iz4jPB,K2-238,2.37E+30,1106163,5630,http://bit.ly/336nzNZ,K2-238_b,1.63E+27,92939.6,6881502.066,0,3.20466,http://bit.ly/2Q2PngD
Kepler-822_System,http://bit.ly/2Iz4jPB,Kepler-822,2.11E+30,751356,5928,http://bit.ly/336nzNZ,Kepler-822_b,0,11295.736,0,0,3.22296927,http://bit.ly/2Q2PngD
Kepler-717_System,http://bit.ly/2Iz4jPB,Kepler-717,1.75E+30,591345,5485,http://bit.ly/336nzNZ,Kepler-717_b,0,15442.272,0,0,4.40840023,http://bit.ly/2Q2PngD
HD_69830_System,http://bit.ly/2Iz4jPB,HD_69830,1.71E+30,0,5385,http://bit.ly/336nzNZ,HD_69830_b,6.09E+25,0,1.17E+07,0.1,8.667,http://bit.ly/2Q2PngD
HD_69830_System,http://bit.ly/2Iz4jPB,HD_69830,1.71E+30,0,5385,http://bit.ly/336nzNZ,HD_69830_c,7.04E+25,0,2.78E+07,0.13,31.56,http://bit.ly/2Q2PngD
HD_69830_System,http://bit.ly/2Iz4jPB,HD_69830,1.71E+30,0,5385,http://bit.ly/336nzNZ,HD_69830_d,1.08E+26,0,9.42E+07,0.07,197,http://bit.ly/2Q2PngD
Kepler-833_System,http://bit.ly/2Iz4jPB,Kepler-833,1.27E+30,431334,4339,http://bit.ly/336nzNZ,Kepler-833_b,0,12868.56,0,0,18.7546998,http://bit.ly/2Q2PngD
OGLE-2017-BLG-1434L_System,http://bit.ly/2Iz4jPB,OGLE-2017-BLG-1434L,4.57E+29,0,0,http://bit.ly/336nzNZ,OGLE-2017-BLG-1434L_b,2.66E+25,0,1.77E+08,0,0,http://bit.ly/2Q2PngD
WASP-94_A_System,http://bit.ly/2Iz4jPB,WASP-94_A,3.32E+30,1029636,6170,http://bit.ly/336nzNZ,WASP-94_A_b,9.49E+26,112957.36,0,0,3.95019,http://bit.ly/2Q2PngD
Kepler-1067_System,http://bit.ly/2Iz4jPB,Kepler-1067,1.89E+30,647001,5592,http://bit.ly/336nzNZ,Kepler-1067_b,0,5075.932,0,0,0.76212926,http://bit.ly/2Q2PngD
K2-62_System,http://bit.ly/2Iz4jPB,K2-62,1.53E+30,507861,4880,http://bit.ly/336nzNZ,K2-62_b,0,13654.972,9514424.596,0,6.67202,http://bit.ly/2Q2PngD
K2-62_System,http://bit.ly/2Iz4jPB,K2-62,1.53E+30,507861,4880,http://bit.ly/336nzNZ,K2-62_c,0,13654.972,1.72E+07,0,16.1966,http://bit.ly/2Q2PngD
WASP-52_System,http://bit.ly/2Iz4jPB,WASP-52,1.73E+30,549603,5000,http://bit.ly/336nzNZ,WASP-52_b,8.73E+26,90794.84,4069062.091,0,1.7497798,http://bit.ly/2Q2PngD
TOI-813_System,http://bit.ly/2Iz4jPB,TOI-813,2.63E+30,1349658,5907,http://bit.ly/336nzNZ,TOI-813_b,0,42823.708,6.33E+07,0,83.8911,http://bit.ly/2Q2PngD
CoRoT-13_System,http://bit.ly/2Iz4jPB,CoRoT-13,2.17E+30,702657,5945,http://bit.ly/336nzNZ,CoRoT-13_b,2.48E+27,63270.42,7629491.421,0,4.03519,http://bit.ly/2Q2PngD
Kepler-1268_System,http://bit.ly/2Iz4jPB,Kepler-1268,2.11E+30,758313,5904,http://bit.ly/336nzNZ,Kepler-1268_b,0,12940.052,0,0,40.9903986,http://bit.ly/2Q2PngD
Kepler-1131_System,http://bit.ly/2Iz4jPB,Kepler-1131,2.05E+30,723528,5851,http://bit.ly/336nzNZ,Kepler-1131_b,0,10151.864,0,0,3.53232449,http://bit.ly/2Q2PngD
Kepler-1317_System,http://bit.ly/2Iz4jPB,Kepler-1317,1.65E+30,549603,5144,http://bit.ly/336nzNZ,Kepler-1317_b,0,9937.388,0,0,0.56887443,http://bit.ly/2Q2PngD
Kepler-1175_System,http://bit.ly/2Iz4jPB,Kepler-1175,1.79E+30,598302,5453,http://bit.ly/336nzNZ,Kepler-1175_b,0,19088.364,0,0,37.94563,http://bit.ly/2Q2PngD
Kepler-941_System,http://bit.ly/2Iz4jPB,Kepler-941,1.77E+30,598302,5539,http://bit.ly/336nzNZ,Kepler-941_b,0,19660.3,0,0,17.42395198,http://bit.ly/2Q2PngD
Kepler-478_System,http://bit.ly/2Iz4jPB,Kepler-478,1.69E+30,556560,5210,http://bit.ly/336nzNZ,Kepler-478_b,0,17301.064,0,0,13.2217576,http://bit.ly/2Q2PngD
WASP-96_System,http://bit.ly/2Iz4jPB,WASP-96,2.11E+30,730485,5540,http://bit.ly/336nzNZ,WASP-96_b,9.11E+26,85790.4,6776783.556,0,3.4252602,http://bit.ly/2Q2PngD
Kepler-985_System,http://bit.ly/2Iz4jPB,Kepler-985,1.81E+30,591345,5434,http://bit.ly/336nzNZ,Kepler-985_b,0,19016.872,0,0,116.331901,http://bit.ly/2Q2PngD
GJ_3323_System,http://bit.ly/2Iz4jPB,GJ_3323,3.18E+29,83484,3159,http://bit.ly/336nzNZ,GJ_3323_b,1.21E+25,0,4909802.126,0.23,5.3636,http://bit.ly/2Q2PngD
GJ_3323_System,http://bit.ly/2Iz4jPB,GJ_3323,3.18E+29,83484,3159,http://bit.ly/336nzNZ,GJ_3323_c,1.38E+25,0,1.89E+07,0.17,40.54,http://bit.ly/2Q2PngD
Kepler-527_System,http://bit.ly/2Iz4jPB,Kepler-527,2.55E+30,1008765,6388,http://bit.ly/336nzNZ,Kepler-527_b,0,18087.476,0,0,13.28535633,http://bit.ly/2Q2PngD
OGLE-2018-BLG-0596L_System,http://bit.ly/2Iz4jPB,OGLE-2018-BLG-0596L,4.57E+29,0,0,http://bit.ly/336nzNZ,OGLE-2018-BLG-0596L_b,8.32E+25,0,1.45E+08,0,0,http://bit.ly/2Q2PngD
CoRoT-24_System,http://bit.ly/2Iz4jPB,CoRoT-24,1.81E+30,598302,4950,http://bit.ly/336nzNZ,CoRoT-24_b,3.42E+25,23592.36,8377480.776,0,5.1134,http://bit.ly/2Q2PngD
CoRoT-24_System,http://bit.ly/2Iz4jPB,CoRoT-24,1.81E+30,598302,4950,http://bit.ly/336nzNZ,CoRoT-24_c,1.67E+26,31456.48,1.47E+07,0,11.759,http://bit.ly/2Q2PngD
HD_86264_System,http://bit.ly/2Iz4jPB,HD_86264,2.82E+30,1307916,6210,http://bit.ly/336nzNZ,HD_86264_b,1.33E+28,0,4.28E+08,0.7,1475,http://bit.ly/2Q2PngD
Kepler-249_System,http://bit.ly/2Iz4jPB,Kepler-249,0,333936,3568,http://bit.ly/336nzNZ,Kepler-249_b,0,6934.724,5235925.485,0,3.306539,http://bit.ly/2Q2PngD
Kepler-249_System,http://bit.ly/2Iz4jPB,Kepler-249,0,333936,3568,http://bit.ly/336nzNZ,Kepler-249_c,0,9651.42,8676676.518,0,7.113702,http://bit.ly/2Q2PngD
Kepler-249_System,http://bit.ly/2Iz4jPB,Kepler-249,0,333936,3568,http://bit.ly/336nzNZ,Kepler-249_d,0,10008.88,1.45E+07,0,15.368459,http://bit.ly/2Q2PngD
Kepler-1518_System,http://bit.ly/2Iz4jPB,Kepler-1518,3.06E+30,1307916,6846,http://bit.ly/336nzNZ,Kepler-1518_b,0,19445.824,0,0,5.11177904,http://bit.ly/2Q2PngD
Kepler-1279_System,http://bit.ly/2Iz4jPB,Kepler-1279,2.41E+30,925281,6221,http://bit.ly/336nzNZ,Kepler-1279_b,0,11152.752,0,0,23.4774101,http://bit.ly/2Q2PngD
Kepler-266_System,http://bit.ly/2Iz4jPB,Kepler-266,0,716571,5885,http://bit.ly/336nzNZ,Kepler-266_b,0,15799.732,1.06E+07,0,6.61833,http://bit.ly/2Q2PngD
Kepler-266_System,http://bit.ly/2Iz4jPB,Kepler-266,0,716571,5885,http://bit.ly/336nzNZ,Kepler-266_c,0,24807.724,6.84E+07,0,107.723601,http://bit.ly/2Q2PngD
HD_216437_System,http://bit.ly/2Iz4jPB,HD_216437,2.33E+30,967023,5909,http://bit.ly/336nzNZ,HD_216437_b,4.22E+27,0,3.74E+08,0.317,1334.28,http://bit.ly/2Q2PngD
KELT-12_System,http://bit.ly/2Iz4jPB,KELT-12,3.16E+30,1648809,6279,http://bit.ly/336nzNZ,KELT-12_b,1.80E+27,127255.76,1.00E+07,0,5.031623,http://bit.ly/2Q2PngD
HAT-P-22_System,http://bit.ly/2Iz4jPB,HAT-P-22,2.25E+30,772227,5302,http://bit.ly/336nzNZ,HAT-P-22_b,4.69E+27,82215.8,0,0.02,3.21222,http://bit.ly/2Q2PngD
HAT-P-33_System,http://bit.ly/2Iz4jPB,HAT-P-33,3.62E+30,1245303,6446,http://bit.ly/336nzNZ,HAT-P-33_b,1.75E+27,132260.2,0,0,3.47447,http://bit.ly/2Q2PngD
HD_154672_System,http://bit.ly/2Iz4jPB,HD_154672,2.35E+30,918324,5743,http://bit.ly/336nzNZ,HD_154672_b,1.02E+28,0,8.98E+07,0.61,163.94,http://bit.ly/2Q2PngD
OGLE-TR-211_System,http://bit.ly/2Iz4jPB,OGLE-TR-211,2.65E+30,1140948,6325,http://bit.ly/336nzNZ,OGLE-TR-211_b,1.95E+27,97229.12,7629491.421,0,3.67724,http://bit.ly/2Q2PngD
KOI-142_System,http://bit.ly/2Iz4jPB,KOI-142,1.91E+30,612216,5471,http://bit.ly/336nzNZ,KOI-142_b,5.12E+25,24092.804,0,0.05593,10.95416,http://bit.ly/2Q2PngD
KOI-142_System,http://bit.ly/2Iz4jPB,KOI-142,1.91E+30,612216,5471,http://bit.ly/336nzNZ,KOI-142_c,1.19E+27,0,2.32E+07,0.05628,22.3395,http://bit.ly/2Q2PngD
HAT-P-66_System,http://bit.ly/2Iz4jPB,HAT-P-66,2.49E+30,1307916,6002,http://bit.ly/336nzNZ,HAT-P-66_b,1.49E+27,113672.28,6526955.112,0.09,2.972086,http://bit.ly/2Q2PngD
Kepler-1224_System,http://bit.ly/2Iz4jPB,Kepler-1224,2.35E+30,848754,6155,http://bit.ly/336nzNZ,Kepler-1224_b,0,8507.548,0,0,13.32351601,http://bit.ly/2Q2PngD
Kepler-1235_System,http://bit.ly/2Iz4jPB,Kepler-1235,1.85E+30,626130,5541,http://bit.ly/336nzNZ,Kepler-1235_b,0,5004.44,0,0,4.16055856,http://bit.ly/2Q2PngD
KOI-55_System,http://bit.ly/2Iz4jPB,KOI-55,9.94E+29,139140,27730,http://bit.ly/336nzNZ,KOI-55_b,2.66E+24,4861.456,897587.226,0,0.240104,http://bit.ly/2Q2PngD
KOI-55_System,http://bit.ly/2Iz4jPB,KOI-55,9.94E+29,139140,27730,http://bit.ly/336nzNZ,KOI-55_c,3.99E+24,5504.884,1136943.82,0,0.342887,http://bit.ly/2Q2PngD
K2-233_System,http://bit.ly/2Iz4jPB,K2-233,1.59E+30,514818,4950,http://bit.ly/336nzNZ,K2-233_b,0,8936.5,4962161.381,0,2.46746,http://bit.ly/2Q2PngD
K2-233_System,http://bit.ly/2Iz4jPB,K2-233,1.59E+30,514818,4950,http://bit.ly/336nzNZ,K2-233_c,0,8507.548,1.00E+07,0,7.06142,http://bit.ly/2Q2PngD
K2-233_System,http://bit.ly/2Iz4jPB,K2-233,1.59E+30,514818,4950,http://bit.ly/336nzNZ,K2-233_d,0,16872.112,2.28E+07,0,24.3662,http://bit.ly/2Q2PngD
Kepler-516_System,http://bit.ly/2Iz4jPB,Kepler-516,3.22E+30,1405314,7099,http://bit.ly/336nzNZ,Kepler-516_b,0,36603.904,0,0,24.85462415,http://bit.ly/2Q2PngD
OGLE-2017-BLG-0482L_System,http://bit.ly/2Iz4jPB,OGLE-2017-BLG-0482L,3.98E+29,0,0,http://bit.ly/336nzNZ,OGLE-2017-BLG-0482L_b,5.38E+25,0,2.69E+08,0,0,http://bit.ly/2Q2PngD
HD_96167_System,http://bit.ly/2Iz4jPB,HD_96167,2.53E+30,1349658,5733,http://bit.ly/336nzNZ,HD_96167_b,1.36E+27,0,1.99E+08,0.685,498.04,http://bit.ly/2Q2PngD
Kepler-104_System,http://bit.ly/2Iz4jPB,Kepler-104,0,939195,5711,http://bit.ly/336nzNZ,Kepler-104_b,0,19803.284,1.41E+07,0,11.427548,http://bit.ly/2Q2PngD
Kepler-104_System,http://bit.ly/2Iz4jPB,Kepler-104,0,939195,5711,http://bit.ly/336nzNZ,Kepler-104_c,0,19946.268,2.29E+07,0,23.668205,http://bit.ly/2Q2PngD
Kepler-104_System,http://bit.ly/2Iz4jPB,Kepler-104,0,939195,5711,http://bit.ly/336nzNZ,Kepler-104_d,0,22805.948,3.84E+07,0,51.755394,http://bit.ly/2Q2PngD
K2-104_System,http://bit.ly/2Iz4jPB,K2-104,8.55E+29,340893,3546.46,http://bit.ly/336nzNZ,K2-104_b,0,12511.1,3440751.033,0.09,1.974238,http://bit.ly/2Q2PngD
Kepler-1338_System,http://bit.ly/2Iz4jPB,Kepler-1338,2.07E+30,730485,5909,http://bit.ly/336nzNZ,Kepler-1338_b,0,5862.344,0,0,0.93511806,http://bit.ly/2Q2PngD
HD_92788_System,http://bit.ly/2Iz4jPB,HD_92788,2.29E+30,793098,5744,http://bit.ly/336nzNZ,HD_92788_b,7.14E+27,0,1.45E+08,0.35,325.803,http://bit.ly/2Q2PngD
HD_92788_System,http://bit.ly/2Iz4jPB,HD_92788,2.29E+30,793098,5744,http://bit.ly/336nzNZ,HD_92788_c,6.97E+27,0,1.57E+09,0.46,11611.2975,http://bit.ly/2Q2PngD
Kepler-274_System,http://bit.ly/2Iz4jPB,Kepler-274,0,702657,6023,http://bit.ly/336nzNZ,Kepler-274_b,0,9794.404,1.51E+07,0,11.634788,http://bit.ly/2Q2PngD
Kepler-274_System,http://bit.ly/2Iz4jPB,Kepler-274,0,702657,6023,http://bit.ly/336nzNZ,Kepler-274_c,0,11724.688,3.05E+07,0,33.197861,http://bit.ly/2Q2PngD
Kepler-145_System,http://bit.ly/2Iz4jPB,Kepler-145,2.55E+30,1377486,6022,http://bit.ly/336nzNZ,Kepler-145_b,2.22E+26,16872.112,0,0,22.951,http://bit.ly/2Q2PngD
Kepler-145_System,http://bit.ly/2Iz4jPB,Kepler-145,2.55E+30,1377486,6022,http://bit.ly/336nzNZ,Kepler-145_c,4.75E+26,27524.42,0,0,42.882,http://bit.ly/2Q2PngD
Kepler-1283_System,http://bit.ly/2Iz4jPB,Kepler-1283,2.31E+30,869625,6175,http://bit.ly/336nzNZ,Kepler-1283_b,0,12153.64,0,0,12.9460978,http://bit.ly/2Q2PngD
K2-274_System,http://bit.ly/2Iz4jPB,K2-274,1.61E+30,514818,5065,http://bit.ly/336nzNZ,K2-274_b,0,14012.432,1.59E+07,0,14.129714,http://bit.ly/2Q2PngD
Kepler-590_System,http://bit.ly/2Iz4jPB,Kepler-590,2.19E+30,800055,6000,http://bit.ly/336nzNZ,Kepler-590_b,0,25665.628,0,0,5.85296257,http://bit.ly/2Q2PngD
Kepler-18_System,http://bit.ly/2Iz4jPB,Kepler-18,1.93E+30,772227,5345,http://bit.ly/336nzNZ,Kepler-18_b,4.18E+25,12725.576,6687024.834,0,3.504725,http://bit.ly/2Q2PngD
Kepler-18_System,http://bit.ly/2Iz4jPB,Kepler-18,1.93E+30,772227,5345,http://bit.ly/336nzNZ,Kepler-18_c,1.02E+26,35031.08,1.12E+07,0,7.64159,http://bit.ly/2Q2PngD
Kepler-18_System,http://bit.ly/2Iz4jPB,Kepler-18,1.93E+30,772227,5345,http://bit.ly/336nzNZ,Kepler-18_d,9.87E+25,44539.516,1.75E+07,0,14.85888,http://bit.ly/2Q2PngD
Kepler-59_System,http://bit.ly/2Iz4jPB,Kepler-59,2.07E+30,653958,6074,http://bit.ly/336nzNZ,Kepler-59_b,3.89E+27,7006.216,0,0,11.8681707,http://bit.ly/2Q2PngD
